Facility ID,Facility_Name_,State_,Excess_Readmission_Ratio_READM30AMIHRRP,Excess_Readmission_Ratio_READM30CABGHRRP,Excess_Readmission_Ratio_READM30COPDHRRP,Excess_Readmission_Ratio_READM30HFHRRP,Excess_Readmission_Ratio_READM30HIPKNEEHRRP,Excess_Readmission_Ratio_READM30PNHRRP,Expected_Readmission_Rate_READM30AMIHRRP,Expected_Readmission_Rate_READM30CABGHRRP,Expected_Readmission_Rate_READM30COPDHRRP,Expected_Readmission_Rate_READM30HFHRRP,Expected_Readmission_Rate_READM30HIPKNEEHRRP,Expected_Readmission_Rate_READM30PNHRRP,Number_of_Readmissions_READM30AMIHRRP,Number_of_Readmissions_READM30CABGHRRP,Number_of_Readmissions_READM30COPDHRRP,Number_of_Readmissions_READM30HFHRRP,Number_of_Readmissions_READM30HIPKNEEHRRP,Number_of_Readmissions_READM30PNHRRP,Predicted_Readmission_Rate_READM30AMIHRRP,Predicted_Readmission_Rate_READM30CABGHRRP,Predicted_Readmission_Rate_READM30COPDHRRP,Predicted_Readmission_Rate_READM30HFHRRP,Predicted_Readmission_Rate_READM30HIPKNEEHRRP,Predicted_Readmission_Rate_READM30PNHRRP,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards),Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Number_of_Urinary_Catheter_Days,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Observed_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Predicted_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards),Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Observed_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Predicted_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection:_Number_of_Device_Days,Infection_Clostridium_Difficile_(C.Diff),Infection_Clostridium_Difficile_(C.Diff):_Lower_Confidence_Limit,Infection_Clostridium_Difficile_(C.Diff):_Observed_Cases,Infection_Clostridium_Difficile_(C.Diff):_Patient_Days,Infection_Clostridium_Difficile_(C.Diff):_Predicted_Cases,Infection_Clostridium_Difficile_(C.Diff):_Upper_Confidence_Limit,Infection_MRSA_Bacteremia,Infection_MRSA_Bacteremia:_Lower_Confidence_Limit,Infection_MRSA_Bacteremia:_Observed_Cases,Infection_MRSA_Bacteremia:_Patient_Days,Infection_MRSA_Bacteremia:_Predicted_Cases,Infection_MRSA_Bacteremia:_Upper_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy,Infection_SSI__Abdominal_Hysterectomy:_Lower_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy:_Number_of_Procedures,Infection_SSI__Abdominal_Hysterectomy:_Observed_Cases,Infection_SSI__Abdominal_Hysterectomy:_Predicted_Cases,Infection_SSI__Abdominal_Hysterectomy:_Upper_Confidence_Limit,Infection_SSI__Colon_Surgery,Infection_SSI__Colon_Surgery:_Lower_Confidence_Limit,Infection_SSI__Colon_Surgery:_Number_of_Procedures,Infection_SSI__Colon_Surgery:_Observed_Cases,Infection_SSI__Colon_Surgery:_Predicted_Cases,Infection_SSI__Colon_Surgery:_Upper_Confidence_Limit,ZIP Code,ADI_National_Rank,ADI_State_Rank
20008,BARTLETT REGIONAL HOSPITAL,AK,,,1.0317,1.0502,0.9226,0.9945,,,16.8992,17.4569,3.3963,13.8092,,,,14.0,,,,,17.4344,18.3333,3.1335,13.7335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,0.9501,,0.9882,0.8547,0.8958,0.9422,10.1459,,14.957,18.7673,3.2126,14.2188,,,,,,11.0,9.6393,,14.7809,16.0397,2.878,13.3971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017,ALASKA REGIONAL HOSPITAL,AK,1.0241,1.02,1.1236,1.0598,1.0117,1.1081,11.6162,9.7181,17.3713,19.0972,3.8891,15.379,18.0,,21.0,47.0,21.0,41.0,11.8964,9.9127,19.519,20.2395,3.9346,17.0411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,,,,0.9731,,0.9288,,,,16.1669,,13.9185,,,,,,,,,,15.7314,,12.9271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,,,1.108,1.138,0.8268,1.0657,,,18.3832,18.5803,4.1131,15.1075,,,26.0,47.0,,26.0,,,20.369,21.1448,3.4007,16.1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20026,ALASKA NATIVE MEDICAL CENTER,AK,0.9397,,0.9345,1.0106,0.8435,0.9269,11.4866,,19.7139,18.0531,3.9373,14.8841,,,,27.0,,16.0,10.7937,,18.4218,18.2445,3.3209,13.7958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,0.8549,0.9052,0.9553,0.9896,,0.9925,12.5305,10.7044,16.2531,21.2247,,17.4293,,,,61.0,,41.0,10.7124,9.6894,15.5258,21.0035,,17.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30006,TUCSON MEDICAL CENTER,AZ,1.214,1.008,0.9611,1.1036,1.0035,1.0359,11.6301,9.3473,17.0739,18.082,4.349,15.1043,49.0,11.0,25.0,137.0,11.0,90.0,14.1187,9.4226,16.4104,19.9546,4.3644,15.6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30007,VERDE VALLEY MEDICAL CENTER,AZ,0.9767,,0.9134,0.8627,,0.8972,12.5249,,16.8387,19.7669,,14.3441,11.0,,,21.0,,21.0,12.2336,,15.3811,17.0527,,12.8689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30010,ST. MARY'S HOSPITAL,AZ,0.976,1.0173,1.031,0.9513,,0.9531,12.7415,11.6043,15.4089,18.0238,,14.9273,21.0,,,29.0,,24.0,12.4361,11.8046,15.8871,17.146,,14.2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30011,ST JOSEPH'S HOSPITAL,AZ,0.9803,,0.9464,1.1089,0.921,0.942,12.3367,,17.2621,18.1287,4.5276,14.4151,16.0,,,44.0,,25.0,12.0932,,16.3377,20.1024,4.1701,13.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,0.8237,1.0166,1.004,1.0429,0.8362,1.0222,10.9623,9.3998,15.4412,17.9696,4.4199,13.76,29.0,12.0,30.0,88.0,,84.0,9.0299,9.5562,15.5028,18.741,3.6961,14.0653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,YUMA REGIONAL MEDICAL CENTER,AZ,0.957,0.9563,0.9732,1.1592,1.0458,0.9965,13.5037,11.321,16.7735,18.7262,5.2223,15.6238,39.0,,24.0,137.0,,91.0,12.9226,10.8263,16.3247,21.7082,5.4615,15.5691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30014,HONOR HEALTH JOHN C. LINCOLN MEDICAL CENTER,AZ,1.0527,,0.9099,1.0404,0.9,0.9301,12.2691,,16.5451,18.5169,5.5757,15.5198,16.0,,,49.0,,35.0,12.9153,,15.0538,19.2658,5.018,14.4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,1.0126,,1.0802,0.9549,,1.0456,10.1858,,14.0761,18.4791,,15.055,,,13.0,30.0,,48.0,10.3143,,15.2054,17.6465,,15.7416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30022,VALLEYWISE HEALTH MEDICAL CENTER,AZ,,,,1.0781,,1.0164,,,,19.725,,15.2993,,,,15.0,,,,,,21.2661,,15.5509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,FLAGSTAFF MEDICAL CENTER,AZ,0.9806,1.1026,0.9789,0.9567,0.8826,1.0103,11.1948,9.5889,16.5579,19.5226,4.7324,15.2678,16.0,11.0,,52.0,,32.0,10.9777,10.5729,16.2089,18.6774,4.1766,15.4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,1.0417,1.0859,1.0128,0.9495,,1.0268,13.3265,9.5408,15.7279,20.6196,,15.5882,25.0,,17.0,40.0,,41.0,13.882,10.3605,15.9297,19.5783,,16.0061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,ABRAZO CENTRAL CAMPUS,AZ,,,1.0001,0.9791,,0.9957,,,15.1261,21.6735,,15.0528,,,,,,12.0,,,15.1281,21.2209,,14.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,1.0038,1.0674,0.9669,0.9048,,0.9248,12.7945,10.1372,18.5481,19.5875,,16.5684,45.0,20.0,25.0,104.0,,98.0,12.8427,10.8206,17.9347,17.7219,,15.3221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30037,TEMPE ST LUKES HOSPITAL,AZ,,,,1.0323,,,,,,18.5832,,,,,,,,,,,,19.1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,AZ,0.9828,,1.0009,1.1366,1.0358,0.9689,12.5789,,16.933,18.4142,4.4336,15.3892,15.0,,17.0,81.0,,55.0,12.3619,,16.9477,20.9288,4.5923,14.9104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30043,CANYON VISTA MEDICAL CENTER,AZ,1.0461,,1.0089,1.0368,1.1055,0.9573,10.6485,,15.4555,17.7224,4.9358,14.1002,14.0,,13.0,33.0,,34.0,11.1398,,15.5923,18.3749,5.4566,13.4982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,0.9142,,0.9202,1.0161,1.1767,0.9838,13.3137,,15.1702,20.0733,4.7458,15.1275,,,,56.0,,51.0,12.1711,,13.9596,20.3964,5.5843,14.8819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30061,BANNER BOSWELL MEDICAL CENTER,AZ,1.0527,1.05,0.9526,1.0578,0.922,1.029,13.1713,10.86,16.2945,19.8196,5.8089,16.1319,36.0,21.0,26.0,156.0,,154.0,13.8657,11.4028,15.5223,20.9654,5.356,16.6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,1.0197,,0.9261,0.9914,,0.955,10.2365,,13.197,18.53,,13.4895,,,,31.0,,26.0,10.4381,,12.2218,18.3715,,12.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,1.0195,0.9125,0.9922,0.9446,,0.9717,12.986,11.2653,16.733,20.5805,,17.4927,18.0,,,37.0,,48.0,13.2399,10.2801,16.6022,19.4397,,16.9977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30065,BANNER DESERT MEDICAL CENTER,AZ,1.0406,0.9894,0.97,1.0655,,1.1253,12.1214,10.0247,18.5015,18.7515,,16.2077,28.0,,22.0,74.0,,115.0,12.6136,9.9185,17.9468,19.9792,,18.2386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30069,HAVASU REGIONAL MEDICAL CENTER,AZ,0.978,0.9982,0.9884,1.0098,0.9585,0.9663,12.6895,13.352,16.8847,18.7904,5.6976,14.968,25.0,11.0,20.0,54.0,,43.0,12.4101,13.328,16.6886,18.9751,5.4613,14.4635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,,,,1.048,,1.075,,,,16.868,,11.3025,,,,11.0,,12.0,,,,17.6777,,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,,,,,,0.9911,,,,,,13.0592,,,,,,,,,,,,12.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,,,0.9446,0.9874,,1.0244,,,17.4841,18.5215,,15.1293,,,,11.0,,23.0,,,16.515,18.2883,,15.4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,,,,1.0012,,1.039,,,,15.6725,,10.5768,,,,,,,,,,15.6907,,10.9889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,NORTHWEST MEDICAL CENTER,AZ,0.8625,1.0152,1.0718,0.9621,,0.9734,10.8331,8.9271,16.3104,17.8233,,15.4417,14.0,,22.0,68.0,,46.0,9.3436,9.0631,17.4815,17.1479,,15.0317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,AZ,0.9983,1.1415,1.0505,1.0236,1.0512,1.1182,12.2872,8.658,16.3214,18.8285,4.3043,15.091,35.0,16.0,22.0,135.0,11.0,114.0,12.266,9.8835,17.1454,19.2731,4.5248,16.8744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,BANNER BAYWOOD MEDICAL CENTER,AZ,,,0.9227,1.01,,0.9217,,,16.4801,18.8997,,15.9417,,,17.0,74.0,,109.0,,,15.2068,19.0892,,14.6932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,1.0074,1.0334,1.0225,0.8937,,1.0151,12.7495,10.3117,17.5788,20.4442,,16.6772,20.0,,24.0,63.0,,96.0,12.8439,10.656,17.9751,18.2702,,16.9294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,1.0112,1.0543,0.997,1.0618,0.9474,1.0103,11.9435,9.0654,17.205,18.8331,5.275,15.7229,19.0,,12.0,66.0,,52.0,12.077,9.5578,17.1535,19.9969,4.9973,15.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30093,BANNER DEL E. WEBB MEDICAL CENTER,AZ,1.0855,,0.9428,0.9135,0.8951,1.0004,11.9441,,16.9334,19.2201,6.2873,15.4613,39.0,,30.0,124.0,,166.0,12.9656,,15.9656,17.5568,5.628,15.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,ABRAZO ARROWHEAD HOSPITAL,AZ,1.1148,1.002,1.0329,1.0169,1.0208,1.005,12.7262,9.5905,17.4131,19.287,4.6072,15.5057,50.0,14.0,16.0,91.0,,53.0,14.1871,9.61,17.9862,19.6124,4.703,15.5826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,1.0289,,1.0249,0.9134,,0.8973,12.0214,,17.7726,19.6521,,15.8929,21.0,,19.0,26.0,,17.0,12.3682,,18.2156,17.9505,,14.2608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103,MAYO CLINIC HOSPITAL,AZ,1.0292,1.0332,0.9382,0.9706,1.0681,0.9192,13.2064,10.6709,19.0984,20.5277,5.5802,17.2957,31.0,11.0,19.0,181.0,12.0,134.0,13.5917,11.0254,17.9186,19.9252,5.9604,15.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105,BANNER HEART HOSPITAL,AZ,1.0397,1.2382,,0.9382,,0.9633,10.965,9.513,,18.1758,,16.6532,49.0,32.0,,63.0,,,11.4003,11.7793,,17.0527,,16.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,,,,,0.6598,,,,,,4.0001,,,,,,17.0,,,,,,2.6391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30108,THE CORE INSTITUTE SPECIALTY HOSP,AZ,,,,,1.0543,,,,,,3.3637,,,,,,,,,,,,3.5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,ABRAZO WEST CAMPUS,AZ,0.8791,,0.9941,0.9725,,1.0258,12.0699,,15.6344,19.9129,,15.1667,,,11.0,30.0,,49.0,10.6105,,15.5423,19.3645,,15.5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,0.9662,,,0.9763,,0.963,15.1858,,,20.3725,,16.8982,,,,15.0,,15.0,14.6728,,,19.8892,,16.2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,,,,,1.643,,,,,,3.4911,,,,,,25.0,,,,,,5.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,,,,,,0.9999,,,,,,10.878,,,,,,,,,,,,10.8774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30114,ORO VALLEY HOSPITAL,AZ,1.0179,,0.9427,0.976,0.8966,0.9465,10.3173,,15.3513,16.9506,4.993,13.1235,11.0,,,47.0,,31.0,10.5019,,14.4724,16.5443,4.4766,12.4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30115,BANNER ESTRELLA MEDICAL CENTER,AZ,0.9431,0.9883,1.0118,0.9996,,1.0365,12.5666,9.2706,17.015,19.3275,,16.3269,,,,56.0,,50.0,11.852,9.1618,17.2162,19.3199,,16.9223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30117,VALLEY VIEW MEDICAL CENTER,AZ,,,0.9734,0.9994,,0.9761,,,14.6316,17.5335,,13.9589,,,,11.0,,,,,14.2425,17.5234,,13.6258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30119,MERCY GILBERT MEDICAL CENTER,AZ,0.9742,,0.9789,1.0283,0.86,0.9405,13.1181,,18.3556,20.5128,5.8063,16.0652,16.0,,19.0,91.0,,61.0,12.7792,,17.9679,21.0931,4.9933,15.1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",AZ,0.8738,,0.9716,0.9295,1.1436,0.9756,11.6678,,16.8999,18.1454,4.4479,14.4424,,,,22.0,,26.0,10.1952,,16.42,16.8669,5.0868,14.0906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30122,BANNER GATEWAY MEDICAL CENTER,AZ,,,0.9953,0.9251,,0.9268,,,16.5834,18.9308,,17.9007,,,,13.0,,50.0,,,16.5059,17.513,,16.5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30123,HONORHEALTH SCOTTSDALE THOMPSON PEAK MED CTR,AZ,1.1824,,0.9751,1.052,1.1642,1.024,11.3169,,16.61,18.67,5.1126,14.8428,25.0,,,77.0,15.0,49.0,13.3816,,16.1968,19.6404,5.952,15.1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,,,1.0836,0.9346,,1.104,,,18.5826,20.6806,,15.3727,,,12.0,13.0,,43.0,,,20.1352,19.3275,,16.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30131,O.A.S.I.S. HOSPITAL,AZ,,,,,0.6332,,,,,,4.076,,,,,,37.0,,,,,,2.5808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,,,,0.9964,,1.0026,,,,17.5406,,14.0762,,,,,,14.0,,,,17.4781,,14.1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,,,1.0043,1.0145,,0.9738,,,14.3745,18.1665,,13.548,,,,,,12.0,,,14.4364,18.4291,,13.1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,AZ,,,,1.0634,1.1292,1.0376,,,,18.7007,5.0784,14.3731,,,,20.0,,19.0,,,,19.8858,5.7344,14.9129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30147,BANNER OCOTILLO MEDICAL CENTER,AZ,,,1.0904,1.0436,,1.0958,,,14.5427,18.3438,,14.348,,,,20.0,,33.0,,,15.8567,19.1434,,15.7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,,,0.9882,0.9635,,1.044,,,14.7758,16.7648,,13.076,,,,13.0,,20.0,,,14.6016,16.1531,,13.6511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,,,,0.9982,,0.9968,,,,19.4482,,13.3839,,,,,,,,,,19.414,,13.3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,,,1.0142,0.9916,,1.026,,,14.4511,16.1604,,12.6821,,,,,,13.0,,,14.6562,16.0242,,13.0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40004,WASHINGTON REGIONAL MEDICAL CENTER,AR,0.8392,0.9106,0.8736,0.8251,0.8707,0.9586,14.5745,11.4808,19.456,19.5885,4.4432,15.7847,23.0,13.0,15.0,92.0,,58.0,12.2315,10.4549,16.9974,16.1627,3.8686,15.1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40007,CHI-ST VINCENT INFIRMARY,AR,0.9955,0.8952,1.0179,1.0112,,1.1485,13.2849,9.9869,16.9721,19.4414,,15.965,31.0,22.0,13.0,104.0,,61.0,13.2257,8.94,17.2759,19.6597,,18.3354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,AR,0.9663,0.9716,0.9445,0.9256,,0.9731,11.089,9.6035,19.1929,19.7222,,15.5043,19.0,,20.0,68.0,,62.0,10.7154,9.3308,18.1269,18.2551,,15.0873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40011,CHAMBERS MEMORIAL HOSPITAL,AR,,,1.0423,1.0002,,1.0507,,,17.0459,17.6311,,15.3299,,,,18.0,,26.0,,,17.7664,17.6344,,16.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40014,WHITE COUNTY MEDICAL CENTER,AR,1.0055,,1.0977,1.0387,0.9981,1.1311,13.4444,,19.2677,19.0922,5.3046,16.2638,20.0,,67.0,80.0,,103.0,13.5182,,21.15,19.8314,5.2948,18.3965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40015,MENA REGIONAL HEALTH SYSTEM,AR,,,,1.0265,,1.0536,,,,17.1319,,13.6038,,,,,,14.0,,,,17.586,,14.3331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40016,UAMS MEDICAL CENTER,AR,1.0919,,1.0117,1.0034,0.9265,1.0281,13.7745,,18.811,21.2161,5.4035,17.7372,14.0,,15.0,59.0,,61.0,15.0398,,19.0314,21.2884,5.0063,18.2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,AR,,,0.9592,0.9357,1.0014,0.9885,,,16.3798,19.1204,4.4005,13.6438,,,,,,30.0,,,15.7114,17.8901,4.4065,13.4869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40019,FORREST CITY MEDICAL CENTER,AR,,,1.0202,,,1.0111,,,13.503,,,13.8947,,,,,,,,,13.7756,,,14.0484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40020,ST BERNARDS MEDICAL CENTER,AR,1.0367,1.0753,1.0563,1.1021,,0.9556,13.9435,10.2903,18.8336,19.6122,,16.2158,36.0,16.0,83.0,96.0,,71.0,14.4546,11.0652,19.8939,21.6144,,15.4957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,AR,0.9982,,0.9612,0.9856,,0.8058,13.5514,,19.5137,20.1466,,16.1909,34.0,,21.0,50.0,,22.0,13.5267,,18.7558,19.8555,,13.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,ST VINCENT HOT SPRINGS,AR,0.9883,1.0253,1.0658,1.0642,0.8569,1.0032,12.0739,10.5138,17.863,19.054,4.8958,15.5,30.0,,27.0,138.0,,82.0,11.9329,10.7797,19.0391,20.2768,4.1954,15.5491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,BAXTER REGIONAL MEDICAL CENTER,AR,1.0807,1.253,1.1267,0.9751,1.0476,1.1221,11.9449,11.9102,15.3139,17.2017,4.0483,14.0152,35.0,18.0,44.0,84.0,,74.0,12.9083,14.9234,17.2535,16.7737,4.2408,15.7264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,"CONWAY REGIONAL MEDICAL CENTER, INC",AR,1.0473,,0.9897,0.9622,1.0241,0.9897,12.7872,,16.2282,19.2844,4.4633,15.8732,18.0,,14.0,45.0,,70.0,13.3922,,16.0613,18.5562,4.5709,15.7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,AR,1.007,0.9844,0.9563,1.0242,1.0365,0.9888,12.2806,8.6667,17.4505,19.4203,5.5584,15.7343,31.0,,31.0,91.0,,108.0,12.367,8.5317,16.6885,19.891,5.7612,15.5586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40039,ARKANSAS METHODIST MEDICAL CENTER,AR,0.9832,,1.0045,0.9849,,1.0031,13.9845,,16.9009,17.5783,,14.4064,,,13.0,18.0,,20.0,13.7499,,16.9763,17.3122,,14.4505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
